Local time in Nairobi / Wilson (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td
23.12.2017 11:00,22,630.3,765.8,44,Wind blowing from the north-northeast,4,,,,Few clouds (10-30%) 720 m,10.0 and more,9
23.12.2017 10:00,21,629.8,765.8,46,Wind blowing from the north,5,,,,Few clouds (10-30%) 690 m,10.0 and more,9
23.12.2017 09:00,19,629,765.8,52,Wind blowing from the north,8,,,,Few clouds (10-30%) 630 m,10.0 and more,9
23.12.2017 08:00,17,628.1,765.8,73,Wind blowing from the north,3,,,,Few clouds (10-30%) 570 m,10.0 and more,12
23.12.2017 07:00,16,627.1,765,83,"Calm, no wind",0,,,,Few clouds (10-30%) 540 m,10.0 and more,13
23.12.2017 06:00,16,627.7,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,13
23.12.2017 05:00,16,627.7,765.8,88,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,14
23.12.2017 04:00,17,628.1,765.8,77,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,13
23.12.2017 03:00,17,628.1,765.8,77,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,13
22.12.2017 20:00,20,628.8,765,60,Wind blowing from the east-northeast,6,,,,Scattered clouds (40-50%) 660 m,10.0 and more,12
22.12.2017 19:00,21,629.2,765,57,Wind blowing from the north-east,7,,,,Scattered clouds (40-50%) 690 m,10.0 and more,12
22.12.2017 18:00,23,630,765,47,Wind blowing from the north-east,8,,,,Scattered clouds (40-50%) 750 m,10.0 and more,11
22.12.2017 17:00,24,629.9,764.3,44,Wind blowing from the east-northeast,6,,,,Scattered clouds (40-50%) 780 m,10.0 and more,11
22.12.2017 16:00,24,629.9,764.3,44,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 780 m,10.0 and more,11
22.12.2017 15:00,24,630.4,765,47,Wind blowing from the east-northeast,6,,,,Scattered clouds (40-50%) 780 m,10.0 and more,12
22.12.2017 14:00,23,630,765,50,Wind blowing from the north-east,8,,,,Scattered clouds (40-50%) 750 m,10.0 and more,12
22.12.2017 13:00,22,630.3,765.8,53,Wind blowing from the east-northeast,7,,,,Scattered clouds (40-50%) 720 m,10.0 and more,12
22.12.2017 12:00,21,629.8,765.8,60,Wind blowing from the north-east,8,,,,Broken clouds (60-90%) 690 m,10.0 and more,13
22.12.2017 11:00,20,630.1,766.6,64,Wind blowing from the east-northeast,9,,,,Broken clouds (60-90%) 660 m,10.0 and more,13
22.12.2017 10:00,19,630.2,767.3,68,Wind blowing from the north-east,8,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
22.12.2017 09:00,17,629.4,767.3,77,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 570 m,10.0 and more,13
22.12.2017 08:00,16,628.9,767.3,83,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 510 m,10.0 and more,13
22.12.2017 07:00,16,628.4,766.6,77,"Calm, no wind",0,,,,Broken clouds (60-90%) 480 m,10.0 and more,12
22.12.2017 06:00,15,627.3,765.8,94,"Calm, no wind",0,,,,Scattered clouds (40-50%) 480 m,10.0 and more,14
22.12.2017 05:00,15,627.3,765.8,94,"Calm, no wind",0,,,,Scattered clouds (40-50%) 480 m,10.0 and more,14
22.12.2017 04:00,16,627.7,765.8,88,"Calm, no wind",0,,,,Scattered clouds (40-50%) 480 m,10.0 and more,14
22.12.2017 03:00,16,627.7,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 510 m,10.0 and more,13
22.12.2017 02:00,16,628.4,766.6,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,13
22.12.2017 01:00,17,628.8,766.6,77,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,13
22.12.2017 00:00,18,629.2,766.6,68,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 600 m,10.0 and more,12
21.12.2017 23:00,18,629.2,766.6,64,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,11
21.12.2017 22:00,19,629.7,766.6,60,Wind blowing from the north-northeast,3,,,,Scattered clouds (40-50%) 660 m,10.0 and more,11
21.12.2017 21:00,19,629,765.8,60,Wind blowing from the north-northeast,4,,,,Scattered clouds (40-50%) 660 m,10.0 and more,11
21.12.2017 20:00,20,629.4,765.8,56,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 690 m,10.0 and more,11
21.12.2017 19:00,21,629.8,765.8,50,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 720 m,10.0 and more,10
21.12.2017 18:00,23,630,765,38,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 750 m,10.0 and more,8
21.12.2017 17:00,24,630.4,765,39,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 780 m,10.0 and more,9
21.12.2017 16:00,24,629.9,764.3,41,Wind blowing from the east-northeast,7,,,,Broken clouds (60-90%) 780 m,10.0 and more,10
21.12.2017 15:00,24,630.4,765,41,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 780 m,10.0 and more,10
21.12.2017 14:00,23,630,765,44,Wind blowing from the east-northeast,10,,,,Scattered clouds (40-50%) 750 m,10.0 and more,10
21.12.2017 13:00,23,630.7,765.8,44,Wind blowing from the north-northeast,9,,,,Broken clouds (60-90%) 750 m,10.0 and more,10
21.12.2017 12:00,22,630.9,766.6,50,Wind blowing from the east-northeast,7,,,,Broken clouds (60-90%) 720 m,10.0 and more,11
21.12.2017 11:00,20,630.7,767.3,56,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 660 m,10.0 and more,11
21.12.2017 10:00,20,630.7,767.3,60,Wind blowing from the north-east,6,,,,Broken clouds (60-90%) 660 m,10.0 and more,12
21.12.2017 08:00,17,629.4,767.3,83,Wind blowing from the east-northeast,4,,,,Few clouds (10-30%) 570 m,10.0 and more,14
21.12.2017 07:00,16,628.4,766.6,88,Wind blowing from the north-northeast,3,,,,Scattered clouds (40-50%) 540 m,10.0 and more,14
21.12.2017 06:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
21.12.2017 05:00,17,627.5,765,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
21.12.2017 04:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,14
20.12.2017 19:00,22,630.3,765.8,57,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 720 m,10.0 and more,13
20.12.2017 18:00,23,630,765,53,Wind blowing from the east-northeast,8,,,,Scattered clouds (40-50%) 750 m,10.0 and more,13
20.12.2017 17:00,24,630.4,765,50,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 780 m,10.0 and more,13
20.12.2017 16:00,25,630.8,765,47,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 810 m,10.0 and more,13
20.12.2017 15:00,24,630.4,765,54,Wind blowing from the north-east,8,,,,Scattered clouds (40-50%) 780 m,10.0 and more,14
20.12.2017 14:00,23,630.7,765.8,57,Wind blowing from the east-northeast,6,,,,Scattered clouds (40-50%) 750 m,10.0 and more,14
20.12.2017 13:00,21,630.5,766.6,64,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 690 m,10.0 and more,14
20.12.2017 12:00,20,630.1,766.6,64,Wind blowing from the north-east,8,,,,Scattered clouds (40-50%) 660 m,10.0 and more,13
20.12.2017 11:00,19,630.2,767.3,68,Wind blowing from the north-northeast,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
20.12.2017 10:00,18,629.8,767.3,73,Wind blowing from the north-northeast,7,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
20.12.2017 09:00,17,629.4,767.3,83,Wind blowing from the north-northeast,7,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
20.12.2017 08:00,16,628.9,767.3,88,Wind blowing from the north-northeast,5,,,,Broken clouds (60-90%) 540 m,10.0 and more,14
20.12.2017 07:00,16,628.9,767.3,88,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 540 m,10.0 and more,14
20.12.2017 06:00,16,628.4,766.6,83,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 540 m,10.0 and more,13
20.12.2017 05:00,16,627.7,765.8,83,Wind blowing from the north-northeast,4,,,,Scattered clouds (40-50%) 540 m,10.0 and more,13
20.12.2017 04:00,16,627.7,765.8,83,Wind blowing from the north-northeast,4,,,,Scattered clouds (40-50%) 540 m,10.0 and more,13
20.12.2017 03:00,16,627.7,765.8,88,Wind blowing from the north-northeast,3,,,,Scattered clouds (40-50%) 540 m,10.0 and more,14
19.12.2017 23:00,17,628.8,766.6,83,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
19.12.2017 22:00,17,628.8,766.6,83,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
19.12.2017 21:00,18,628.6,765.8,78,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
19.12.2017 20:00,19,628.3,765,73,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,14
19.12.2017 18:00,22,628.4,763.5,61,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
19.12.2017 17:00,23,628.8,763.5,53,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 750 m,10.0 and more,13
19.12.2017 16:00,22,628.4,763.5,61,Wind blowing from the north-northeast,10,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
19.12.2017 15:00,20,628.2,764.3,73,Wind blowing from the north-east,8,,,,Broken clouds (60-90%) 660 m,10.0 and more,15
19.12.2017 14:00,20,628.8,765,73,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 660 m,10.0 and more,15
19.12.2017 13:00,21,629.8,765.8,64,Wind blowing from the north-northeast,6,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
19.12.2017 12:00,20,629.4,765.8,73,Wind blowing from the north-northeast,8,,,,Broken clouds (60-90%) 660 m,10.0 and more,15
19.12.2017 11:00,19,629,765.8,83,Wind blowing from the east-northeast,10,,,Rain,Broken clouds (60-90%) 630 m,10.0 and more,16
19.12.2017 09:00,18,628.6,765.8,88,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
19.12.2017 03:00,17,626.9,764.3,83,Wind blowing from the east,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
18.12.2017 21:00,20,628.8,765,69,Wind blowing from the north-east,3,,,,Few clouds (10-30%) 660 m,10.0 and more,14
18.12.2017 20:00,21,628.6,764.3,60,Wind blowing from the north-east,3,,,,Few clouds (10-30%) 690 m,10.0 and more,13
18.12.2017 19:00,22,629,764.3,57,Wind blowing from the north-east,6,,,,Scattered clouds (40-50%) 720 m,10.0 and more,13
18.12.2017 18:00,23,628.8,763.5,47,Wind blowing from the east-northeast,7,,,,Scattered clouds (40-50%) 750 m,10.0 and more,11
18.12.2017 17:00,24,628.6,762.8,50,Wind blowing from the east,10,,,,Scattered clouds (40-50%) 780 m,10.0 and more,13
18.12.2017 16:00,25,629.6,763.5,47,Wind blowing from the east-northeast,6,,,,Scattered clouds (40-50%) 810 m,10.0 and more,13
18.12.2017 15:00,26,630,763.5,42,Wind blowing from the east-northeast,10,,,,Scattered clouds (40-50%) 840 m,10.0 and more,12
18.12.2017 14:00,24,629.2,763.5,47,Wind blowing from the north-northeast,5,,,,Broken clouds (60-90%) 780 m,10.0 and more,12
18.12.2017 13:00,23,630.7,765.8,50,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 750 m,10.0 and more,12
18.12.2017 12:00,23,630.7,765.8,50,Wind blowing from the east-northeast,9,,,,Broken clouds (60-90%) 750 m,10.0 and more,12
18.12.2017 11:00,22,630.9,766.6,53,Wind blowing from the north-northeast,7,,,,Broken clouds (60-90%) 720 m,10.0 and more,12
18.12.2017 10:00,20,630.7,767.3,69,Wind blowing from the north-northeast,6,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
18.12.2017 09:00,18,629.8,767.3,78,Wind blowing from the north-northeast,8,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
18.12.2017 08:00,17,628.8,766.6,88,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
18.12.2017 07:00,16,627.7,765.8,88,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 540 m,10.0 and more,14
18.12.2017 06:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
18.12.2017 05:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,14
18.12.2017 04:00,18,628.6,765.8,78,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,14
17.12.2017 21:00,19,629,765.8,68,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 630 m,10.0 and more,13
17.12.2017 20:00,20,628.8,765,60,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 660 m,10.0 and more,12
17.12.2017 19:00,23,629.4,764.3,50,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 750 m,10.0 and more,12
17.12.2017 18:00,25,629.6,763.5,44,Wind blowing from the east-northeast,8,,,,Scattered clouds (40-50%) 810 m,10.0 and more,12
17.12.2017 17:00,26,630,763.5,42,Wind blowing from the north-east,9,,,,Scattered clouds (40-50%) 840 m,10.0 and more,12
17.12.2017 16:00,27,630.4,763.5,39,Wind blowing from the east-northeast,8,,,,Scattered clouds (40-50%) 870 m,10.0 and more,12
17.12.2017 15:00,26,630,763.5,42,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 840 m,10.0 and more,12
17.12.2017 14:00,25,630.3,764.3,44,Wind blowing from the east-northeast,6,,,,Scattered clouds (40-50%) 810 m,10.0 and more,12
17.12.2017 13:00,24,630.4,765,50,Wind blowing from the east-northeast,7,,,,Scattered clouds (40-50%) 780 m,10.0 and more,13
17.12.2017 10:00,21,630.5,766.6,64,Wind blowing from the north-northeast,6,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
17.12.2017 09:00,20,630.1,766.6,69,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
17.12.2017 08:00,18,629.2,766.6,83,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
17.12.2017 07:00,17,628.1,765.8,88,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
17.12.2017 06:00,17,628.1,765.8,88,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
17.12.2017 05:00,18,628.6,765.8,78,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 600 m,10.0 and more,14
17.12.2017 04:00,18,628.6,765.8,73,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 600 m,10.0 and more,13
17.12.2017 03:00,19,629,765.8,64,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 630 m,10.0 and more,12
17.12.2017 02:00,20,629.4,765.8,60,Wind blowing from the east,4,,,,Scattered clouds (40-50%) 660 m,10.0 and more,12
16.12.2017 23:00,21,629.8,765.8,53,Wind blowing from the east-northeast,5,,,,No clouds,,11
16.12.2017 22:00,21,629.2,765,53,Wind blowing from the east-northeast,3,,,,No clouds,,11
16.12.2017 21:00,22,629.6,765,47,Wind blowing from the east-northeast,5,,,,No clouds,,10
16.12.2017 20:00,23,629.4,764.3,44,Wind blowing from the east-northeast,5,,,,No clouds,,10
16.12.2017 19:00,24,629.9,764.3,39,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 810 m,10.0 and more,9
16.12.2017 18:00,25,629.6,763.5,34,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 810 m,10.0 and more,8
16.12.2017 17:00,27,629.8,762.8,30,Wind blowing from the east-northeast,10,,,,Few clouds (10-30%) 900 m,10.0 and more,8
16.12.2017 16:00,27,629.8,762.8,30,Wind blowing from the east-northeast,9,,,,Few clouds (10-30%) 900 m,10.0 and more,8
16.12.2017 15:00,27,630.4,763.5,30,Wind blowing from the east-northeast,9,,,,Few clouds (10-30%) 900 m,10.0 and more,8
16.12.2017 14:00,27,631.1,764.3,32,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 900 m,10.0 and more,9
16.12.2017 13:00,25,630.8,765,42,Wind blowing from the east,9,,,,Few clouds (10-30%) 840 m,10.0 and more,11
16.12.2017 12:00,25,631.5,765.8,42,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 840 m,10.0 and more,11
16.12.2017 11:00,22,630.3,765.8,53,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 750 m,10.0 and more,12
16.12.2017 10:00,21,629.8,765.8,60,Wind blowing from the north,3,,,,"Few clouds (10-30%) 690 m, scattered clouds (40-50%) 2400 m",10.0 and more,13
16.12.2017 09:00,21,629.8,765.8,60,Wind blowing from the north-northeast,3,,,,"Scattered clouds (40-50%) 690 m, scattered clouds (40-50%) 2400 m",10.0 and more,13
16.12.2017 08:00,18,628.6,765.8,73,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
16.12.2017 07:00,18,628.6,765.8,73,"Calm, no wind",0,,,,Scattered clouds (40-50%) 600 m,10.0 and more,13
16.12.2017 06:00,18,628.6,765.8,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
16.12.2017 05:00,18,627.9,765,73,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
16.12.2017 04:00,18,628.6,765.8,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
16.12.2017 03:00,19,629,765.8,68,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
16.12.2017 01:00,19,629,765.8,68,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
15.12.2017 23:00,19,629,765.8,68,Wind blowing from the east-northeast,2,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
15.12.2017 22:00,20,629.4,765.8,60,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 660 m,10.0 and more,12
15.12.2017 21:00,22,629.6,765,50,Wind blowing from the north-east,3,,,,No clouds,,11
15.12.2017 20:00,22,629,764.3,47,Wind blowing from the north-northeast,4,,,,No clouds,,10
15.12.2017 19:00,23,628.8,763.5,50,Wind blowing from the north-east,3,,,,Few clouds (10-30%) 750 m,10.0 and more,12
15.12.2017 18:00,25,629,762.8,47,Wind blowing from the north-east,6,,,,Few clouds (10-30%) 810 m,10.0 and more,13
15.12.2017 17:00,26,629.4,762.8,42,Wind blowing from the north-east,5,,,,Few clouds (10-30%) 840 m,10.0 and more,12
15.12.2017 16:00,27,629.8,762.8,42,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 870 m,10.0 and more,13
15.12.2017 15:00,27,630.4,763.5,42,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 870 m,10.0 and more,13
15.12.2017 14:00,27,630.4,763.5,42,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 870 m,10.0 and more,13
15.12.2017 13:00,26,630.7,764.3,45,Wind blowing from the north-northeast,5,,,,Scattered clouds (40-50%) 840 m,10.0 and more,13
15.12.2017 12:00,25,630.8,765,47,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 810 m, cumulonimbus clouds , few clouds (10-30%) 810 m",10.0 and more,13
15.12.2017 11:00,24,631.1,765.8,54,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 780 m, cumulonimbus clouds , few clouds (10-30%) 780 m",10.0 and more,14
15.12.2017 10:00,22,630.9,766.6,61,Wind blowing from the north-east,3,,,,"Few clouds (10-30%) 720 m, broken clouds (60-90%) 2700 m",10.0 and more,14
15.12.2017 09:00,21,630.5,766.6,53,Wind blowing from the east-northeast,4,,,,"Few clouds (10-30%) 690 m, broken clouds (60-90%) 2700 m",10.0 and more,11
15.12.2017 08:00,19,629,765.8,68,Wind blowing from the north-northwest,3,,,,"Few clouds (10-30%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,13
15.12.2017 07:00,18,628.6,765.8,73,Wind blowing from the north-northeast,3,,,,"Few clouds (10-30%) 600 m, broken clouds (60-90%) 2400 m",10.0 and more,13
15.12.2017 06:00,18,628.6,765.8,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
15.12.2017 05:00,18,628.6,765.8,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
15.12.2017 04:00,18,628.6,765.8,73,"Calm, no wind",0,,,,Scattered clouds (40-50%) 600 m,10.0 and more,13
15.12.2017 03:00,19,629.7,766.6,64,"Calm, no wind",0,,,,No clouds,,12
15.12.2017 00:00,20,630.1,766.6,56,"Calm, no wind",0,,,,No clouds,,11
14.12.2017 23:00,20,629.4,765.8,56,Wind blowing from the east-northeast,3,,,,No clouds,,11
14.12.2017 21:00,21,629.8,765.8,53,Wind blowing from the east-northeast,3,,,,Few clouds (10-30%) 690 m,10.0 and more,11
14.12.2017 20:00,22,629.6,765,50,Wind blowing from the north-east,3,,,,Few clouds (10-30%) 720 m,10.0 and more,11
14.12.2017 19:00,23,629.4,764.3,47,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 750 m,10.0 and more,11
14.12.2017 15:00,27,630.4,763.5,30,Wind blowing from the east-northeast,8,,,,"Few clouds (10-30%) 840 m, cumulonimbus clouds , scattered clouds (40-50%) 2700 m",10.0 and more,8
14.12.2017 14:00,27,631.1,764.3,37,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 840 m, cumulonimbus clouds , scattered clouds (40-50%) 8400 m",10.0 and more,11
14.12.2017 13:00,27,632.3,765.8,37,Wind blowing from the east-northeast,3,,,,"Few clouds (10-30%) 840 m, cumulonimbus clouds , scattered clouds (40-50%) 8400 m",10.0 and more,11
14.12.2017 12:00,25,632.2,766.6,44,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 810 m,10.0 and more,12
14.12.2017 11:00,24,631.7,766.6,50,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 780 m,10.0 and more,13
14.12.2017 10:00,22,631.5,767.3,53,Wind blowing from the north-east,6,,,,Scattered clouds (40-50%) 720 m,10.0 and more,12
14.12.2017 09:00,20,630.7,767.3,60,Wind blowing from the east,3,,,,Broken clouds (60-90%) 660 m,10.0 and more,12
14.12.2017 08:00,18,629.2,766.6,68,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,12
14.12.2017 07:00,17,628.1,765.8,68,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,11
14.12.2017 06:00,16,627.7,765.8,72,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,11
14.12.2017 05:00,16,627.7,765.8,77,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,12
14.12.2017 04:00,17,627.5,765,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,12
13.12.2017 15:00,25,630.8,765,39,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 810 m,10.0 and more,10
13.12.2017 14:00,24,630.4,765,44,Wind blowing from the east,6,,,,Scattered clouds (40-50%) 780 m,10.0 and more,11
13.12.2017 13:00,23,630.7,765.8,47,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 750 m,10.0 and more,11
13.12.2017 11:00,22,631.5,767.3,50,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 720 m,10.0 and more,11
13.12.2017 10:00,20,630.7,767.3,56,Wind blowing from the north-east,8,,,,Few clouds (10-30%) 660 m,10.0 and more,11
13.12.2017 09:00,18,629.8,767.3,60,Wind blowing from the north,4,,,,Few clouds (10-30%) 600 m,10.0 and more,10
13.12.2017 08:00,17,629.4,767.3,64,Wind blowing from the north-northeast,3,,,,Few clouds (10-30%) 570 m,10.0 and more,10
13.12.2017 07:00,16,628.4,766.6,72,"Calm, no wind",0,,,,Few clouds (10-30%) 540 m,10.0 and more,11
13.12.2017 06:00,16,627.7,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,13
13.12.2017 05:00,16,627.1,765,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,13
13.12.2017 04:00,17,627.5,765,77,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,13
12.12.2017 21:00,19,627.8,764.3,68,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
12.12.2017 20:00,20,629.4,765.8,60,Wind blowing from the east-northeast,6,,,,Few clouds (10-30%) 660 m,10.0 and more,12
12.12.2017 19:00,23,630,765,50,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 750 m,10.0 and more,12
12.12.2017 18:00,23,630,765,50,Wind blowing from the east,4,,,,Few clouds (10-30%) 750 m,10.0 and more,12
12.12.2017 17:00,25,630.3,764.3,44,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 810 m,10.0 and more,12
12.12.2017 16:00,25,630.3,764.3,44,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 810 m,10.0 and more,12
12.12.2017 15:00,25,630.3,764.3,44,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 810 m,10.0 and more,12
12.12.2017 14:00,23,630,765,50,Wind blowing from the east-northeast,6,,,,Few clouds (10-30%) 750 m,10.0 and more,12
12.12.2017 13:00,23,630.7,765.8,50,Wind blowing from the north-east,7,,,,Scattered clouds (40-50%) 750 m,10.0 and more,12
12.12.2017 12:00,23,630.7,765.8,50,Wind blowing from the north-northeast,6,,,,Scattered clouds (40-50%) 750 m,10.0 and more,12
12.12.2017 11:00,22,631.5,767.3,53,Wind blowing from the east-northeast,8,,,,Scattered clouds (40-50%) 720 m,10.0 and more,12
12.12.2017 10:00,21,631.1,767.3,57,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 690 m,10.0 and more,12
12.12.2017 09:00,19,630.2,767.3,60,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 660 m,10.0 and more,11
12.12.2017 08:00,18,629.8,767.3,64,Wind blowing from the north-northeast,4,,,,Few clouds (10-30%) 600 m,10.0 and more,11
12.12.2017 07:00,17,629.4,767.3,73,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,12
12.12.2017 06:00,17,628.8,766.6,73,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,12
12.12.2017 05:00,17,628.8,766.6,73,"Calm, no wind",0,,,,Few clouds (10-30%) 570 m,10.0 and more,12
12.12.2017 04:00,17,628.8,766.6,73,"Calm, no wind",0,,,,Few clouds (10-30%) 570 m,10.0 and more,12
12.12.2017 03:00,17,628.1,765.8,73,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,12
12.12.2017 02:00,17,628.1,765.8,77,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 570 m,10.0 and more,13
12.12.2017 00:00,17,628.1,765.8,83,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
11.12.2017 23:00,18,628.6,765.8,78,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
11.12.2017 21:00,19,629,765.8,68,Wind blowing from the north-northeast,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
