ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_ticket,date,dayofweek,dayofyear,dayofmonth,year_woy,hour,minute,is_weekend,year,quarter,month
12110,05-12-17,8:30,Kisii,shuttle,11,6,2017-12-05 08:30:00,1,339,5,201749,8,30,0,2017,4,12
12111,12-03-18,7:14,Keroka,Bus,49,3,2018-03-12 07:14:00,0,71,12,201811,7,14,0,2018,1,3
12112,12-03-18,7:15,Keroka,Bus,49,1,2018-03-12 07:15:00,0,71,12,201811,7,15,0,2018,1,3
12113,05-12-17,5:00,Kisii,shuttle,11,1,2017-12-05 05:00:00,1,339,5,201749,5,0,0,2017,4,12
12116,04-12-17,7:01,Kisii,Bus,49,26,2017-12-04 07:01:00,0,338,4,201749,7,1,0,2017,4,12
12117,04-12-17,7:14,Kisii,Bus,49,9,2017-12-04 07:14:00,0,338,4,201749,7,14,0,2017,4,12
12118,04-12-17,7:07,Kisii,Bus,49,24,2017-12-04 07:07:00,0,338,4,201749,7,7,0,2017,4,12
12119,04-12-17,7:06,Kisii,Bus,49,30,2017-12-04 07:06:00,0,338,4,201749,7,6,0,2017,4,12
12120,12-03-18,7:13,Kehancha,Bus,49,6,2018-03-12 07:13:00,0,71,12,201811,7,13,0,2018,1,3
12121,04-12-17,10:51,Kisii,shuttle,11,11,2017-12-04 10:51:00,0,338,4,201749,10,51,0,2017,4,12
12122,04-12-17,7:09,Kisii,Bus,49,1,2017-12-04 07:09:00,0,338,4,201749,7,9,0,2017,4,12
12123,04-12-17,10:30,Kisii,shuttle,11,11,2017-12-04 10:30:00,0,338,4,201749,10,30,0,2017,4,12
12124,04-12-17,10:40,Kisii,shuttle,11,11,2017-12-04 10:40:00,0,338,4,201749,10,40,0,2017,4,12
12125,04-12-17,6:30,Kisii,shuttle,11,1,2017-12-04 06:30:00,0,338,4,201749,6,30,0,2017,4,12
12126,04-12-17,9:00,Kisii,shuttle,11,5,2017-12-04 09:00:00,0,338,4,201749,9,0,0,2017,4,12
12127,04-12-17,9:10,Kisii,shuttle,11,4,2017-12-04 09:10:00,0,338,4,201749,9,10,0,2017,4,12
12128,04-12-17,9:50,Kisii,shuttle,11,9,2017-12-04 09:50:00,0,338,4,201749,9,50,0,2017,4,12
12129,12-03-18,7:07,Keroka,Bus,49,1,2018-03-12 07:07:00,0,71,12,201811,7,7,0,2018,1,3
12130,04-12-17,10:20,Kisii,shuttle,11,6,2017-12-04 10:20:00,0,338,4,201749,10,20,0,2017,4,12
12131,04-12-17,10:10,Kisii,shuttle,11,8,2017-12-04 10:10:00,0,338,4,201749,10,10,0,2017,4,12
12132,04-12-17,5:00,Kisii,shuttle,11,4,2017-12-04 05:00:00,0,338,4,201749,5,0,0,2017,4,12
12133,04-12-17,10:00,Kisii,shuttle,11,9,2017-12-04 10:00:00,0,338,4,201749,10,0,0,2017,4,12
12134,12-03-18,7:04,Nyachenge,Bus,49,1,2018-03-12 07:04:00,0,71,12,201811,7,4,0,2018,1,3
12135,04-12-17,9:40,Kisii,shuttle,11,4,2017-12-04 09:40:00,0,338,4,201749,9,40,0,2017,4,12
12136,04-12-17,8:50,Kisii,shuttle,11,6,2017-12-04 08:50:00,0,338,4,201749,8,50,0,2017,4,12
12137,04-12-17,9:20,Kisii,shuttle,11,11,2017-12-04 09:20:00,0,338,4,201749,9,20,0,2017,4,12
12138,12-03-18,7:04,Rongo,Bus,49,3,2018-03-12 07:04:00,0,71,12,201811,7,4,0,2018,1,3
12139,04-12-17,7:50,Kisii,shuttle,11,4,2017-12-04 07:50:00,0,338,4,201749,7,50,0,2017,4,12
12140,12-03-18,7:04,Homa Bay,Bus,49,14,2018-03-12 07:04:00,0,71,12,201811,7,4,0,2018,1,3
12141,12-03-18,7:05,Rongo,Bus,49,6,2018-03-12 07:05:00,0,71,12,201811,7,5,0,2018,1,3
12142,12-03-18,7:03,Nyachenge,Bus,49,2,2018-03-12 07:03:00,0,71,12,201811,7,3,0,2018,1,3
12143,12-03-18,7:08,Kehancha,Bus,49,4,2018-03-12 07:08:00,0,71,12,201811,7,8,0,2018,1,3
12144,12-03-18,7:03,Rongo,Bus,49,3,2018-03-12 07:03:00,0,71,12,201811,7,3,0,2018,1,3
12145,04-12-17,8:10,Kisii,shuttle,11,8,2017-12-04 08:10:00,0,338,4,201749,8,10,0,2017,4,12
12147,04-12-17,9:30,Kisii,shuttle,11,6,2017-12-04 09:30:00,0,338,4,201749,9,30,0,2017,4,12
12153,13-03-18,5:00,Keroka,shuttle,11,1,2018-03-13 05:00:00,1,72,13,201811,5,0,0,2018,1,3
12154,04-12-17,8:40,Kisii,shuttle,11,7,2017-12-04 08:40:00,0,338,4,201749,8,40,0,2017,4,12
12155,04-12-17,8:30,Kisii,shuttle,11,7,2017-12-04 08:30:00,0,338,4,201749,8,30,0,2017,4,12
12156,04-12-17,8:20,Kisii,shuttle,11,7,2017-12-04 08:20:00,0,338,4,201749,8,20,0,2017,4,12
12157,13-03-18,19:07,Sirare,Bus,49,47,2018-03-13 19:07:00,1,72,13,201811,19,7,0,2018,1,3
12158,13-03-18,7:09,Homa Bay,Bus,49,25,2018-03-13 07:09:00,1,72,13,201811,7,9,0,2018,1,3
12159,04-12-17,8:00,Kisii,shuttle,11,5,2017-12-04 08:00:00,0,338,4,201749,8,0,0,2017,4,12
12160,13-03-18,7:12,Migori,Bus,49,48,2018-03-13 07:12:00,1,72,13,201811,7,12,0,2018,1,3
12161,13-03-18,7:03,Rongo,Bus,49,5,2018-03-13 07:03:00,1,72,13,201811,7,3,0,2018,1,3
12162,13-03-18,7:13,Kehancha,Bus,49,21,2018-03-13 07:13:00,1,72,13,201811,7,13,0,2018,1,3
12163,13-03-18,7:05,Rongo,Bus,49,7,2018-03-13 07:05:00,1,72,13,201811,7,5,0,2018,1,3
12164,13-03-18,7:08,Migori,Bus,49,1,2018-03-13 07:08:00,1,72,13,201811,7,8,0,2018,1,3
12165,13-03-18,7:03,Nyachenge,Bus,49,4,2018-03-13 07:03:00,1,72,13,201811,7,3,0,2018,1,3
12166,04-12-17,7:40,Kisii,shuttle,11,5,2017-12-04 07:40:00,0,338,4,201749,7,40,0,2017,4,12
12167,04-12-17,7:30,Kisii,shuttle,11,4,2017-12-04 07:30:00,0,338,4,201749,7,30,0,2017,4,12
12168,13-03-18,7:04,Rongo,Bus,49,4,2018-03-13 07:04:00,1,72,13,201811,7,4,0,2018,1,3
12169,04-12-17,6:00,Kisii,shuttle,11,1,2017-12-04 06:00:00,0,338,4,201749,6,0,0,2017,4,12
12170,04-12-17,6:10,Kisii,shuttle,11,2,2017-12-04 06:10:00,0,338,4,201749,6,10,0,2017,4,12
12174,13-03-18,10:00,Kijauri,shuttle,11,1,2018-03-13 10:00:00,1,72,13,201811,10,0,0,2018,1,3
12175,13-03-18,7:15,Migori,Bus,49,10,2018-03-13 07:15:00,1,72,13,201811,7,15,0,2018,1,3
12176,13-03-18,7:11,Homa Bay,Bus,49,2,2018-03-13 07:11:00,1,72,13,201811,7,11,0,2018,1,3
12177,13-03-18,7:06,Kijauri,Bus,49,2,2018-03-13 07:06:00,1,72,13,201811,7,6,0,2018,1,3
12179,13-03-18,7:04,Keroka,Bus,49,1,2018-03-13 07:04:00,1,72,13,201811,7,4,0,2018,1,3
12183,03-12-17,7:06,Kisii,Bus,49,1,2017-12-03 07:06:00,6,337,3,201748,7,6,1,2017,4,12
12185,03-12-17,10:57,Kisii,shuttle,11,10,2017-12-03 10:57:00,6,337,3,201748,10,57,1,2017,4,12
12186,03-12-17,10:56,Kisii,shuttle,11,11,2017-12-03 10:56:00,6,337,3,201748,10,56,1,2017,4,12
12187,13-03-18,7:07,Kijauri,Bus,49,3,2018-03-13 07:07:00,1,72,13,201811,7,7,0,2018,1,3
12188,03-12-17,10:55,Kisii,shuttle,11,6,2017-12-03 10:55:00,6,337,3,201748,10,55,1,2017,4,12
12189,03-12-17,10:53,Kisii,shuttle,11,6,2017-12-03 10:53:00,6,337,3,201748,10,53,1,2017,4,12
12190,03-12-17,10:54,Kisii,shuttle,11,10,2017-12-03 10:54:00,6,337,3,201748,10,54,1,2017,4,12
12191,03-12-17,10:20,Kisii,shuttle,11,7,2017-12-03 10:20:00,6,337,3,201748,10,20,1,2017,4,12
12192,03-12-17,10:51,Kisii,shuttle,11,6,2017-12-03 10:51:00,6,337,3,201748,10,51,1,2017,4,12
12193,03-12-17,10:50,Kisii,shuttle,11,1,2017-12-03 10:50:00,6,337,3,201748,10,50,1,2017,4,12
12194,03-12-17,10:30,Kisii,shuttle,11,4,2017-12-03 10:30:00,6,337,3,201748,10,30,1,2017,4,12
12195,03-12-17,9:00,Kisii,shuttle,11,5,2017-12-03 09:00:00,6,337,3,201748,9,0,1,2017,4,12
12196,03-12-17,8:40,Kisii,shuttle,11,10,2017-12-03 08:40:00,6,337,3,201748,8,40,1,2017,4,12
12197,03-12-17,10:00,Kisii,shuttle,11,11,2017-12-03 10:00:00,6,337,3,201748,10,0,1,2017,4,12
12198,03-12-17,8:20,Kisii,shuttle,11,2,2017-12-03 08:20:00,6,337,3,201748,8,20,1,2017,4,12
12199,03-12-17,10:10,Kisii,shuttle,11,5,2017-12-03 10:10:00,6,337,3,201748,10,10,1,2017,4,12
12200,13-03-18,6:58,Kijauri,shuttle,11,1,2018-03-13 06:58:00,1,72,13,201811,6,58,0,2018,1,3
12201,03-12-17,9:30,Kisii,shuttle,11,11,2017-12-03 09:30:00,6,337,3,201748,9,30,1,2017,4,12
12202,03-12-17,9:50,Kisii,shuttle,11,6,2017-12-03 09:50:00,6,337,3,201748,9,50,1,2017,4,12
12203,03-12-17,9:40,Kisii,shuttle,11,9,2017-12-03 09:40:00,6,337,3,201748,9,40,1,2017,4,12
12204,13-03-18,7:14,Rongo,Bus,49,2,2018-03-13 07:14:00,1,72,13,201811,7,14,0,2018,1,3
12205,03-12-17,9:20,Kisii,shuttle,11,5,2017-12-03 09:20:00,6,337,3,201748,9,20,1,2017,4,12
12206,13-03-18,7:04,Homa Bay,Bus,49,16,2018-03-13 07:04:00,1,72,13,201811,7,4,0,2018,1,3
12207,13-03-18,6:59,Sirare,Bus,49,6,2018-03-13 06:59:00,1,72,13,201811,6,59,0,2018,1,3
12208,13-03-18,7:08,Kehancha,Bus,49,1,2018-03-13 07:08:00,1,72,13,201811,7,8,0,2018,1,3
12209,13-03-18,5:30,Kijauri,shuttle,11,1,2018-03-13 05:30:00,1,72,13,201811,5,30,0,2018,1,3
12210,13-03-18,7:09,Rongo,Bus,49,1,2018-03-13 07:09:00,1,72,13,201811,7,9,0,2018,1,3
12211,03-12-17,9:10,Kisii,shuttle,11,7,2017-12-03 09:10:00,6,337,3,201748,9,10,1,2017,4,12
12217,03-12-17,8:50,Kisii,shuttle,11,9,2017-12-03 08:50:00,6,337,3,201748,8,50,1,2017,4,12
12218,14-03-18,7:03,Nyachenge,Bus,49,4,2018-03-14 07:03:00,2,73,14,201811,7,3,0,2018,1,3
12219,14-03-18,7:14,Rongo,Bus,49,4,2018-03-14 07:14:00,2,73,14,201811,7,14,0,2018,1,3
12220,14-03-18,19:07,Sirare,Bus,49,30,2018-03-14 19:07:00,2,73,14,201811,19,7,0,2018,1,3
12221,14-03-18,7:09,Homa Bay,Bus,49,34,2018-03-14 07:09:00,2,73,14,201811,7,9,0,2018,1,3
12222,14-03-18,7:12,Migori,Bus,49,38,2018-03-14 07:12:00,2,73,14,201811,7,12,0,2018,1,3
12223,14-03-18,7:06,Kijauri,Bus,49,2,2018-03-14 07:06:00,2,73,14,201811,7,6,0,2018,1,3
12224,14-03-18,7:11,Homa Bay,Bus,49,2,2018-03-14 07:11:00,2,73,14,201811,7,11,0,2018,1,3
12225,14-03-18,7:05,Rongo,Bus,49,12,2018-03-14 07:05:00,2,73,14,201811,7,5,0,2018,1,3
12226,14-03-18,7:10,Homa Bay,Bus,49,1,2018-03-14 07:10:00,2,73,14,201811,7,10,0,2018,1,3
12227,14-03-18,7:03,Rongo,Bus,49,4,2018-03-14 07:03:00,2,73,14,201811,7,3,0,2018,1,3
12228,14-03-18,7:13,Keroka,Bus,49,1,2018-03-14 07:13:00,2,73,14,201811,7,13,0,2018,1,3
12229,14-03-18,7:13,Kehancha,Bus,49,12,2018-03-14 07:13:00,2,73,14,201811,7,13,0,2018,1,3
12230,03-12-17,5:00,Kisii,shuttle,11,1,2017-12-03 05:00:00,6,337,3,201748,5,0,1,2017,4,12
12233,02-12-17,7:07,Kisii,Bus,49,23,2017-12-02 07:07:00,5,336,2,201748,7,7,1,2017,4,12
12234,02-12-17,6:30,Kisii,shuttle,11,2,2017-12-02 06:30:00,5,336,2,201748,6,30,1,2017,4,12
12235,02-12-17,10:59,Kisii,shuttle,11,1,2017-12-02 10:59:00,5,336,2,201748,10,59,1,2017,4,12
12236,02-12-17,10:52,Kisii,shuttle,11,2,2017-12-02 10:52:00,5,336,2,201748,10,52,1,2017,4,12
12237,02-12-17,7:06,Kisii,Bus,49,3,2017-12-02 07:06:00,5,336,2,201748,7,6,1,2017,4,12
12238,02-12-17,10:50,Kisii,shuttle,11,3,2017-12-02 10:50:00,5,336,2,201748,10,50,1,2017,4,12
12241,14-03-18,7:15,Migori,Bus,49,7,2018-03-14 07:15:00,2,73,14,201811,7,15,0,2018,1,3
12242,14-03-18,7:09,Rongo,Bus,49,3,2018-03-14 07:09:00,2,73,14,201811,7,9,0,2018,1,3
12243,14-03-18,5:40,Kijauri,shuttle,11,1,2018-03-14 05:40:00,2,73,14,201811,5,40,0,2018,1,3
12244,14-03-18,7:04,Nyachenge,Bus,49,3,2018-03-14 07:04:00,2,73,14,201811,7,4,0,2018,1,3
12245,14-03-18,6:59,Sirare,Bus,49,7,2018-03-14 06:59:00,2,73,14,201811,6,59,0,2018,1,3
12246,02-12-17,10:30,Kisii,shuttle,11,2,2017-12-02 10:30:00,5,336,2,201748,10,30,1,2017,4,12
12248,02-12-17,6:40,Kisii,shuttle,11,1,2017-12-02 06:40:00,5,336,2,201748,6,40,1,2017,4,12
12249,02-12-17,8:50,Kisii,shuttle,11,1,2017-12-02 08:50:00,5,336,2,201748,8,50,1,2017,4,12
12250,02-12-17,10:58,Kisii,shuttle,11,1,2017-12-02 10:58:00,5,336,2,201748,10,58,1,2017,4,12
12251,14-03-18,7:04,Rongo,Bus,49,4,2018-03-14 07:04:00,2,73,14,201811,7,4,0,2018,1,3
12252,14-03-18,7:04,Homa Bay,Bus,49,17,2018-03-14 07:04:00,2,73,14,201811,7,4,0,2018,1,3
12253,14-03-18,7:08,Kehancha,Bus,49,8,2018-03-14 07:08:00,2,73,14,201811,7,8,0,2018,1,3
12257,02-12-17,7:30,Kisii,shuttle,11,5,2017-12-02 07:30:00,5,336,2,201748,7,30,1,2017,4,12
12247,02-12-17,5:20,Kisii,shuttle,11,3,2017-12-02 05:20:00,5,336,2,201748,5,20,1,2017,4,12
12259,02-12-17,5:00,Kisii,shuttle,11,4,2017-12-02 05:00:00,5,336,2,201748,5,0,1,2017,4,12
12260,15-03-18,7:14,Nyachenge,Bus,49,1,2018-03-15 07:14:00,3,74,15,201811,7,14,0,2018,1,3
12261,15-03-18,19:07,Sirare,Bus,49,29,2018-03-15 19:07:00,3,74,15,201811,19,7,0,2018,1,3
12262,15-03-18,7:06,Kijauri,Bus,49,4,2018-03-15 07:06:00,3,74,15,201811,7,6,0,2018,1,3
12263,15-03-18,6:59,Sirare,Bus,49,4,2018-03-15 06:59:00,3,74,15,201811,6,59,0,2018,1,3
12264,15-03-18,7:12,Migori,Bus,49,37,2018-03-15 07:12:00,3,74,15,201811,7,12,0,2018,1,3
12265,15-03-18,7:15,Migori,Bus,49,24,2018-03-15 07:15:00,3,74,15,201811,7,15,0,2018,1,3
12266,15-03-18,7:13,Migori,Bus,49,5,2018-03-15 07:13:00,3,74,15,201811,7,13,0,2018,1,3
12268,15-03-18,7:09,Homa Bay,Bus,49,24,2018-03-15 07:09:00,3,74,15,201811,7,9,0,2018,1,3
12269,15-03-18,7:11,Homa Bay,Bus,49,1,2018-03-15 07:11:00,3,74,15,201811,7,11,0,2018,1,3
12270,15-03-18,7:14,Rongo,Bus,49,7,2018-03-15 07:14:00,3,74,15,201811,7,14,0,2018,1,3
12271,15-03-18,7:13,Kehancha,Bus,49,8,2018-03-15 07:13:00,3,74,15,201811,7,13,0,2018,1,3
12273,02-12-17,9:00,Kisii,shuttle,11,1,2017-12-02 09:00:00,5,336,2,201748,9,0,1,2017,4,12
12277,01-12-17,7:06,Kisii,Bus,49,8,2017-12-01 07:06:00,4,335,1,201748,7,6,0,2017,4,12
12278,01-12-17,11:03,Kisii,shuttle,11,11,2017-12-01 11:03:00,4,335,1,201748,11,3,0,2017,4,12
12279,01-12-17,11:07,Kisii,shuttle,11,10,2017-12-01 11:07:00,4,335,1,201748,11,7,0,2017,4,12
12280,01-12-17,11:04,Kisii,shuttle,11,10,2017-12-01 11:04:00,4,335,1,201748,11,4,0,2017,4,12
12281,01-12-17,11:06,Kisii,shuttle,11,10,2017-12-01 11:06:00,4,335,1,201748,11,6,0,2017,4,12
12282,01-12-17,11:08,Kisii,shuttle,11,8,2017-12-01 11:08:00,4,335,1,201748,11,8,0,2017,4,12
12283,01-12-17,11:05,Kisii,shuttle,11,3,2017-12-01 11:05:00,4,335,1,201748,11,5,0,2017,4,12
12284,01-12-17,11:02,Kisii,shuttle,11,11,2017-12-01 11:02:00,4,335,1,201748,11,2,0,2017,4,12
12285,01-12-17,11:01,Kisii,shuttle,11,11,2017-12-01 11:01:00,4,335,1,201748,11,1,0,2017,4,12
12286,15-03-18,7:03,Nyachenge,Bus,49,3,2018-03-15 07:03:00,3,74,15,201811,7,3,0,2018,1,3
12287,01-12-17,11:00,Kisii,shuttle,11,6,2017-12-01 11:00:00,4,335,1,201748,11,0,0,2017,4,12
12288,01-12-17,8:00,Kisii,shuttle,11,6,2017-12-01 08:00:00,4,335,1,201748,8,0,0,2017,4,12
12290,01-12-17,10:59,Kisii,shuttle,11,9,2017-12-01 10:59:00,4,335,1,201748,10,59,0,2017,4,12
12291,01-12-17,10:57,Kisii,shuttle,11,8,2017-12-01 10:57:00,4,335,1,201748,10,57,0,2017,4,12
12292,01-12-17,10:56,Kisii,shuttle,11,8,2017-12-01 10:56:00,4,335,1,201748,10,56,0,2017,4,12
12294,01-12-17,10:55,Kisii,shuttle,11,9,2017-12-01 10:55:00,4,335,1,201748,10,55,0,2017,4,12
12295,15-03-18,7:04,Nyachenge,Bus,49,2,2018-03-15 07:04:00,3,74,15,201811,7,4,0,2018,1,3
12296,15-03-18,6:10,Kijauri,shuttle,11,1,2018-03-15 06:10:00,3,74,15,201811,6,10,0,2018,1,3
12297,01-12-17,10:54,Kisii,shuttle,11,7,2017-12-01 10:54:00,4,335,1,201748,10,54,0,2017,4,12
12298,01-12-17,10:52,Kisii,shuttle,11,9,2017-12-01 10:52:00,4,335,1,201748,10,52,0,2017,4,12
12299,01-12-17,10:53,Kisii,shuttle,11,10,2017-12-01 10:53:00,4,335,1,201748,10,53,0,2017,4,12
12300,15-03-18,7:04,Homa Bay,Bus,49,13,2018-03-15 07:04:00,3,74,15,201811,7,4,0,2018,1,3
12301,15-03-18,7:05,Rongo,Bus,49,5,2018-03-15 07:05:00,3,74,15,201811,7,5,0,2018,1,3
12302,15-03-18,7:04,Rongo,Bus,49,1,2018-03-15 07:04:00,3,74,15,201811,7,4,0,2018,1,3
12307,16-03-18,5:00,Keroka,shuttle,11,12,2018-03-16 05:00:00,4,75,16,201811,5,0,0,2018,1,3
12308,01-12-17,10:51,Kisii,shuttle,11,4,2017-12-01 10:51:00,4,335,1,201748,10,51,0,2017,4,12
12309,01-12-17,10:50,Kisii,shuttle,11,8,2017-12-01 10:50:00,4,335,1,201748,10,50,0,2017,4,12
12310,01-12-17,10:40,Kisii,shuttle,11,9,2017-12-01 10:40:00,4,335,1,201748,10,40,0,2017,4,12
12311,01-12-17,10:30,Kisii,shuttle,11,9,2017-12-01 10:30:00,4,335,1,201748,10,30,0,2017,4,12
12312,16-03-18,7:14,Rongo,Bus,49,14,2018-03-16 07:14:00,4,75,16,201811,7,14,0,2018,1,3
12313,16-03-18,19:07,Sirare,Bus,49,46,2018-03-16 19:07:00,4,75,16,201811,19,7,0,2018,1,3
12314,16-03-18,7:06,Kijauri,Bus,49,4,2018-03-16 07:06:00,4,75,16,201811,7,6,0,2018,1,3
12315,16-03-18,7:12,Migori,Bus,49,46,2018-03-16 07:12:00,4,75,16,201811,7,12,0,2018,1,3
12316,16-03-18,7:10,Homa Bay,Bus,49,1,2018-03-16 07:10:00,4,75,16,201811,7,10,0,2018,1,3
12317,16-03-18,7:09,Homa Bay,Bus,49,41,2018-03-16 07:09:00,4,75,16,201811,7,9,0,2018,1,3
12318,16-03-18,7:14,Nyachenge,Bus,49,2,2018-03-16 07:14:00,4,75,16,201811,7,14,0,2018,1,3
12319,16-03-18,10:57,Kijauri,shuttle,11,2,2018-03-16 10:57:00,4,75,16,201811,10,57,0,2018,1,3
12320,01-12-17,6:50,Kisii,shuttle,11,1,2017-12-01 06:50:00,4,335,1,201748,6,50,0,2017,4,12
12321,01-12-17,10:20,Kisii,shuttle,11,10,2017-12-01 10:20:00,4,335,1,201748,10,20,0,2017,4,12
12322,01-12-17,10:10,Kisii,shuttle,11,11,2017-12-01 10:10:00,4,335,1,201748,10,10,0,2017,4,12
12323,01-12-17,10:00,Kisii,shuttle,11,3,2017-12-01 10:00:00,4,335,1,201748,10,0,0,2017,4,12
12324,01-12-17,9:50,Kisii,shuttle,11,3,2017-12-01 09:50:00,4,335,1,201748,9,50,0,2017,4,12
12325,01-12-17,9:40,Kisii,shuttle,11,3,2017-12-01 09:40:00,4,335,1,201748,9,40,0,2017,4,12
12326,01-12-17,9:30,Kisii,shuttle,11,7,2017-12-01 09:30:00,4,335,1,201748,9,30,0,2017,4,12
12327,16-03-18,10:53,Kijauri,shuttle,11,1,2018-03-16 10:53:00,4,75,16,201811,10,53,0,2018,1,3
12328,01-12-17,9:20,Kisii,shuttle,11,5,2017-12-01 09:20:00,4,335,1,201748,9,20,0,2017,4,12
12329,16-03-18,10:52,Kijauri,shuttle,11,1,2018-03-16 10:52:00,4,75,16,201811,10,52,0,2018,1,3
12330,01-12-17,9:10,Kisii,shuttle,11,5,2017-12-01 09:10:00,4,335,1,201748,9,10,0,2017,4,12
12331,01-12-17,9:00,Kisii,shuttle,11,8,2017-12-01 09:00:00,4,335,1,201748,9,0,0,2017,4,12
12332,16-03-18,10:51,Kijauri,shuttle,11,1,2018-03-16 10:51:00,4,75,16,201811,10,51,0,2018,1,3
12333,01-12-17,8:50,Kisii,shuttle,11,7,2017-12-01 08:50:00,4,335,1,201748,8,50,0,2017,4,12
12334,16-03-18,7:13,Kehancha,Bus,49,3,2018-03-16 07:13:00,4,75,16,201811,7,13,0,2018,1,3
12335,01-12-17,8:40,Kisii,shuttle,11,9,2017-12-01 08:40:00,4,335,1,201748,8,40,0,2017,4,12
12336,01-12-17,8:30,Kisii,shuttle,11,11,2017-12-01 08:30:00,4,335,1,201748,8,30,0,2017,4,12
12337,01-12-17,8:20,Kisii,shuttle,11,8,2017-12-01 08:20:00,4,335,1,201748,8,20,0,2017,4,12
12338,01-12-17,5:20,Kisii,shuttle,11,11,2017-12-01 05:20:00,4,335,1,201748,5,20,0,2017,4,12
12339,16-03-18,7:15,Migori,Bus,49,16,2018-03-16 07:15:00,4,75,16,201811,7,15,0,2018,1,3
12340,01-12-17,8:10,Kisii,shuttle,11,7,2017-12-01 08:10:00,4,335,1,201748,8,10,0,2017,4,12
12341,16-03-18,9:10,Kijauri,shuttle,11,1,2018-03-16 09:10:00,4,75,16,201811,9,10,0,2018,1,3
12342,01-12-17,5:10,Kisii,shuttle,11,10,2017-12-01 05:10:00,4,335,1,201748,5,10,0,2017,4,12
12293,01-12-17,7:07,Kisii,Bus,49,1,2017-12-01 07:07:00,4,335,1,201748,7,7,0,2017,4,12
12343,01-12-17,5:00,Kisii,shuttle,11,10,2017-12-01 05:00:00,4,335,1,201748,5,0,0,2017,4,12
12344,01-12-17,5:30,Kisii,shuttle,11,1,2017-12-01 05:30:00,4,335,1,201748,5,30,0,2017,4,12
12347,30-11-17,7:07,Kisii,Bus,49,3,2017-11-30 07:07:00,3,334,30,201748,7,7,0,2017,4,11
12348,30-11-17,11:02,Kisii,shuttle,11,5,2017-11-30 11:02:00,3,334,30,201748,11,2,0,2017,4,11
12349,30-11-17,9:30,Kisii,shuttle,11,2,2017-11-30 09:30:00,3,334,30,201748,9,30,0,2017,4,11
12350,30-11-17,11:01,Kisii,shuttle,11,8,2017-11-30 11:01:00,3,334,30,201748,11,1,0,2017,4,11
12351,30-11-17,10:59,Kisii,shuttle,11,2,2017-11-30 10:59:00,3,334,30,201748,10,59,0,2017,4,11
12353,30-11-17,10:57,Kisii,shuttle,11,1,2017-11-30 10:57:00,3,334,30,201748,10,57,0,2017,4,11
12354,30-11-17,10:51,Kisii,shuttle,11,1,2017-11-30 10:51:00,3,334,30,201748,10,51,0,2017,4,11
12355,30-11-17,10:53,Kisii,shuttle,11,2,2017-11-30 10:53:00,3,334,30,201748,10,53,0,2017,4,11
12352,30-11-17,7:06,Kisii,Bus,49,4,2017-11-30 07:06:00,3,334,30,201748,7,6,0,2017,4,11
12356,30-11-17,5:00,Kisii,shuttle,11,2,2017-11-30 05:00:00,3,334,30,201748,5,0,0,2017,4,11
12357,30-11-17,9:50,Kisii,shuttle,11,3,2017-11-30 09:50:00,3,334,30,201748,9,50,0,2017,4,11
12359,30-11-17,10:00,Kisii,shuttle,11,6,2017-11-30 10:00:00,3,334,30,201748,10,0,0,2017,4,11
12360,30-11-17,9:40,Kisii,shuttle,11,8,2017-11-30 09:40:00,3,334,30,201748,9,40,0,2017,4,11
12361,16-03-18,7:40,Kijauri,shuttle,11,1,2018-03-16 07:40:00,4,75,16,201811,7,40,0,2018,1,3
12362,30-11-17,8:40,Kisii,shuttle,11,2,2017-11-30 08:40:00,3,334,30,201748,8,40,0,2017,4,11
12363,30-11-17,9:10,Kisii,shuttle,11,4,2017-11-30 09:10:00,3,334,30,201748,9,10,0,2017,4,11
12364,30-11-17,9:00,Kisii,shuttle,11,6,2017-11-30 09:00:00,3,334,30,201748,9,0,0,2017,4,11
12358,30-11-17,8:50,Kisii,shuttle,11,7,2017-11-30 08:50:00,3,334,30,201748,8,50,0,2017,4,11
12365,30-11-17,5:50,Kisii,shuttle,11,2,2017-11-30 05:50:00,3,334,30,201748,5,50,0,2017,4,11
12366,30-11-17,5:30,Kisii,shuttle,11,1,2017-11-30 05:30:00,3,334,30,201748,5,30,0,2017,4,11
12368,30-11-17,7:20,Kisii,shuttle,11,11,2017-11-30 07:20:00,3,334,30,201748,7,20,0,2017,4,11
12371,16-03-18,7:04,Homa Bay,Bus,49,11,2018-03-16 07:04:00,4,75,16,201811,7,4,0,2018,1,3
12372,16-03-18,6:40,Kijauri,shuttle,11,1,2018-03-16 06:40:00,4,75,16,201811,6,40,0,2018,1,3
12373,16-03-18,7:11,Homa Bay,Bus,49,1,2018-03-16 07:11:00,4,75,16,201811,7,11,0,2018,1,3
12374,16-03-18,7:04,Nyachenge,Bus,49,1,2018-03-16 07:04:00,4,75,16,201811,7,4,0,2018,1,3
12375,16-03-18,6:59,Sirare,Bus,49,3,2018-03-16 06:59:00,4,75,16,201811,6,59,0,2018,1,3
12376,16-03-18,7:05,Rongo,Bus,49,3,2018-03-16 07:05:00,4,75,16,201811,7,5,0,2018,1,3
12377,16-03-18,7:08,Kehancha,Bus,49,1,2018-03-16 07:08:00,4,75,16,201811,7,8,0,2018,1,3
