ride_id,mean_travel_time_dow,standard_deviation_travel_time_dow,geometric_mean_travel_time_dow,geometric_standard_deviation_travel_time_dow,Mean_Travel_Time_dow,Lower_Bound_Travel_Time_dow,Upper_BoundTravel_Time_dow,mean_travel_time_month,standard_deviation_travel_time_month,geometric_mean_travel_time_month,geometric_standard_deviation_travel_time_month,mean_travel_time_hod_after_8h,standard_deviation_travel_time_hod_after_8h,geometric_mean_travel_time_hod_after_8h,geometric_standard_deviation_travel_time_hod_after_8h,mean_travel_time_hod_after_9h,standard_deviation_travel_time_hod_after_9h,geometric_mean_travel_time_hod_after_9h,geometric_standard_deviation_travel_time_hod_after_9h,mean_travel_time_hod_arrved_date,standard_deviation_travel_time_hod_arrved_date,geometric_mean_travel_time_hod_arrved_date,geometric_standard_deviation_travel_time_hod_arrved_date
14218,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14190,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14189,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14274,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14272,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14169,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14271,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14344,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14403,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14295,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14312,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14400,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14313,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14322,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14529,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14456,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14530,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14534,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14561,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14448,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14445,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14522,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
14562,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14603,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
14593,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14613,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14592,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14597,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14614,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14596,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14605,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14670,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14679,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14687,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14647,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14655,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14671,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14828,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
14793,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14858,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14851,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14719,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14856,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14715,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14854,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14945,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14983,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14969,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14902,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14895,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14921,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14936,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
14984,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
14961,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
15061,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15059,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15078,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15012,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15005,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15056,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15074,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
15172,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
15187,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15202,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15201,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15188,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15108,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15107,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15206,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2880.59,1275.96,2618.86,1.55,2412.71,1022.41,2237.49,1.48,1621.11,652.38,1516.81,1.43
15259,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
15247,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15267,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15261,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15234,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15249,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15303,2001.65,897.81,1846.03,1.49,2045,1384,3022,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15298,2001.65,897.81,1846.03,1.49,2045,1384,3022,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15320,1824.13,779.66,1694.67,1.46,1826,1270,2624,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15338,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
8340,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8382,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8400,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8454,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8498,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8545,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8598,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8622,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8660,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8682,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8712,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8749,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8814,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8869,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8891,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8920,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
8984,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9064,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9019,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9122,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9078,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9153,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9138,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9185,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9166,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9214,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9205,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9289,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9233,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9392,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9314,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9435,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9413,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9489,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9453,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9556,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2113.57,1005.83,1910.94,1.58,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9508,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9648,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2113.57,1005.83,1910.94,1.58,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9580,1948.7,768.45,1822.05,1.45,1948,1348,2816,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9696,1948.7,768.45,1822.05,1.45,1948,1348,2816,2113.57,1005.83,1910.94,1.58,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9673,1708.77,584.05,1611.37,1.42,1708,1200,2432,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9783,1708.77,584.05,1611.37,1.42,1708,1200,2432,2113.57,1005.83,1910.94,1.58,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9714,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9876,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2113.57,1005.83,1910.94,1.58,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9807,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9941,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2113.57,1005.83,1910.94,1.58,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
9904,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
9962,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2113.57,1005.83,1910.94,1.58,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1351.75,731.41,1197.21,1.65
10094,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2113.57,1005.83,1910.94,1.58,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
